product_name,price (INR),rating,URL,reviews,ASIN,Description,Manufacturer
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToyMTk4NzUxNTkzMDEyNjU1OjE2OTc2NDQ2Nzg6c3BfYnRmOjMwMDA3MTkxNjIyNjczMjo6MDo6&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_21_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644678%26sprefix%3Dba%252Caps%252C283%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,821, B01LXNNFDF,"Product Description
Ergonomically Designed
The Laptop Bag by Urban Tribe is a well structured and ergonomically designed. It is has spacious compartments as well as an anti-clutter mobile phone charging compartment. The bag is very handy and provides comfort to the user. Carry it in style.
Extra Charging Compartment
The bag has a separate mobile phone charging compartment to give you an anti-clutter experience while you charge your phone.
Spacious Compartment
The bag has a spacious main compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.
Withstand heavy weight
The bag is made of Polyester, making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once."," Backpack International Pvt Ltd, Backpack International Pvt Ltd, Contact no +919769487901"
"URBAN TRIBE Havana Laptop Backpack for Men & Women | Laptop Bag 15.6 inch | Office Work/Casual/College Bag | Black, 27L",918,3.9 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjU1MDc1MjkzNzc2NTU6MTY5NzY0NDY4MDpzcF9hdGZfbmV4dDozMDAwNzE5MTYyMjY3MzI6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_17_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-17-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,821, B01LXNNFDF,"Product Description
Ergonomically Designed
The Laptop Bag by Urban Tribe is a well structured and ergonomically designed. It is has spacious compartments as well as an anti-clutter mobile phone charging compartment. The bag is very handy and provides comfort to the user. Carry it in style.
Extra Charging Compartment
The bag has a separate mobile phone charging compartment to give you an anti-clutter experience while you charge your phone.
Spacious Compartment
The bag has a spacious main compartment where you can carry your belongings such as your notebooks, pens, laptop, mobile etc. It is perfect for college going students who are looking for design and functionality, all in a single bag.
Withstand heavy weight
The bag is made of Polyester, making it durable and resistant to water, wear-and-tear thus making it sturdy enough to withstand heavy weight. Carry your laptop, books, mobile, wallet etc. with this bag all at once."," Backpack International Pvt Ltd, Backpack International Pvt Ltd, Contact no +919769487901"
COSMUS Agility Convertible Backpack Messenger Bag Shoulder bag Laptop Case Handbag Business Briefcase Multi-functional Travel Bag Fits 15.6 Inch Laptop,"1,899",4.2 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjU1MDc1MjkzNzc2NTU6MTY5NzY0NDY4MDpzcF9hdGZfbmV4dDoyMDAyMjMwNTM0NjMwNjo6MDo6&url=%2FCOSMUS-Polyester-Multi-functional-Convertible-15-6-Inch%2Fdp%2FB07D1R1K84%2Fref%3Dsr_1_18_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-18-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,999, B07D1R1K84,"Cosmus Agility - Must have for travel enthusiast tech savvy guys

Cosmus bases on the cutting-edge of fashion trends, pursuing the best quality of bag category and devoting to providing the best product and service to customers. We make every effort to achieve the best in every detail of design, color, material, sewing, sales and service. Over the years we earned customer trust and this entrust us to provide high quality bags.

Backpack style
Comfortable back strap system, easy and convenient to load on your back.

Shoulder bag style
One back pocket for hiding the back straps, A removable Shoulder strap been included, when you use it as a shoulder bag.

Messenger bag style
One back pocket for hiding the back straps when you use it as a messenger bag."," Cosmus, 359,Ground Floor Abubakar Chawl Dharavi Main Road, Bagicha Compound, Dharavi Mumbai,400017 Mobile"
Gear Classic 20L Small Faux Leather Water Resistant Anti Theft Laptop Bag/Office Backpack for Men/Women - Brown,798,4.4 out of 5 stars,https://www.amazon.in/Gear-Classic-Leather-Backpack-LBPCLSLTH0201/dp/B07G4F6XFH/ref=sr_1_21?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-21,"6,241", B07G4F6XFH,"Gear bags are designed for the quick commute as well for the long journey. these backpacks can be used as laptop bags,adventure bags and so on. Your favorite travel companion, The backpacks come with enough storage space to carry all your requirements."," Gear Merchandise PVT LTD, Gear Merchandise PVT LTD E/12 West Chowbaga Gulshan colony KoLkata-700100 Contact 9830403366"
ADISA Laptop Backpack 31 Ltrs,349,4.0 out of 5 stars,https://www.amazon.in/ADISA-BP004-Weight-Casual-Backpack/dp/B07G3CG9FC/ref=sr_1_22?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-22,"9,235", B07G3CG9FC,"Product Description
Holding your bag on shoulder rather on hands convenient, to commute to your daily routine. Whether you are riding a two-wheeler, travelling by buses or catching trains to reach your destination, backpacks are the most suitable choice. Not restricted to laptops, backpacks are becoming common for colleges, schools and gyms.
ADISA Light Weight Casual Laptop Backpack is one such multi-purpose bag created with extra-large compartmentS and pockets to organize every big and small accessory. Made of lightweight polyester, it is durable, waterproof and easy to carry. It can be cleaned easily or washed manually. If you are looking for money worth and durable backpack, then try this edition.
Ideal Design To Relax Your Back
Backpacks are an ideal option to carry laptops and luggage. To make it comfortable for daily usage, travelling in buses and catching trains, the bags are created with durable polyester fabric.
To keep your back relaxed and free of pain, it has an ergonomic back design. It also features:
Lightweight and easy to carry
Strong and long-lasting straps
Padded Shoulder Strap
Adjustable Strap Length
Breathable Mesh Back
Sweat-proof and Airy
Resistant to shrinking and stretching
Large Capacity and Roomy Compartments
To meet your day to day need, Adisa Casual Laptop Backpack is a lightweight, multi-utility bag. It is fit to use as a laptop bag and a travel bag too. You can either take it to the office, tour, or gym. It exhibits multiple functions
Multiple Compartments and organizer
Wider base to hold more kinds of stuff
Padded laptop compartment, can hold up to a 15.6-inch laptop
Main compartment to carry a charger, clothes, books, headset and CDs etc
Durable side pockets with elastic mesh fabric to hold the water bottle, sipper and protein shake etc.
Suitable for college, office, gym and travelling
Quality Metal Zipper
Tested for quality and pressure, the zipper is made of the metal locking with a compatible pulling strap keeping the laptop and other accessories safe within.
Padded Handle
The bag features a strong padded handle, for an easy holding and comfortable grip to be used as a carry bag.
Bottle Holders
Keeping your travel and gym needs in mind, the bag is fitted with two strong mesh fabric bottle holders on each side of the bag."," ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com"
"TRUE HUMAN® EMPEROR 15.6 inch laptop bag with USB charging port Laptop bag,office bag, college bags anti theft (CAPTAIN)",529,3.7 out of 5 stars,https://www.amazon.in/TRUE-EMPEROR-charging-college-CAPTAIN/dp/B0C6HZDWRQ/ref=sr_1_23?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-23,39, B0C6HZDWRQ,"Product Description
Key Features
USB Charging Port
A USB charging connector is available on the laptop backpack, which is perfect for charging your phone or other electronic devices when in need.
Multi-Level Organizer
The backpack has a front zipper pocket for the ID card, Sanitizer,masks, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band
Trolley Strap & Anti-theft Back Pocket
The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support. Back hidden anti theft pocket can hold your wallet, phone etc.
Spacious Compartments
This bag features a dedicated laptop pocket for a 15.6-inch laptop and a large area with sufficient space for your clothes etc. and side pockets for an umbrella and water bottle.
Anti-theft System
Your valuable belongings will be protected from theft by the bag's well-managed anti-theft system which comprises hidden zippers and pockets.
Easy to carry
Puffed handles & back to assist you with comfort.
Premium Material
This multifunctional bag is made of high quality Water Repellent polyester material. For the inner lining, soft feel premium quality polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, of premium quality and durable."," ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com"
EXOTIC Women's Sling Bag,450,4.2 out of 5 stars,https://www.amazon.in/Exotic-Sling-Womens-Girls-Grey/dp/B092VSZ69M/ref=sr_1_24?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-24,"2,748", B092VSZ69M,"Product Description
UBIQUITOUS EXOTIC
""Experience the epitome of style and convenience with our trendsetting sling bags. Meticulously designed for both fashion and functionality, these bags are the perfect companions for your dynamic lifestyle. They cater to your every need while making a bold fashion statement.""
Your Look Trendsetting Sling Bags""
Redefine Fashion with Our Fashion-Forward Sling Bags""
""Immerse yourself in the world of chic comfort with our sleek and versatile sling bags. Crafted for the fashion-forward, these bags redefine convenience without compromising on style. With adjustable straps for a customized fit and thoughtfully designed compartments, they are your ultimate fashion companions, making every outing a stylish affair.""
High-light Details
Interior Lining
Luxurious interior lining, often with complementary colors, patterns, or branding.
Soft lining to protect delicate items and add a refined feel.
Functional Compartments
Thoughtfully designed interior with pocket, compartment to keep belonging organized.
Dedicated sections for smartphones, keys, cosmetics & essentials.
Premium Materials
Crafted from high-quality material for durability and a luxurious touch.
Finely sourced materials that undergo meticulous quality check.
Color Palette
Wide range of colors, from neutral tones to vibrant hues, allowing for versatile pairing with various outfits.
''Adaptable to Your Lifestyle,
""Meticulously designed fashion and functionality.
Elevate your look and simplify your life with our trendsetting sling bags that effortlessly blend style and convenience. With an eye for detail and a commitment to quality, we've carefully curated a collection that not only meets but exceeds your expectations.
Product Specification
Material:- Premium quality synthetic leather, ensuring durability and a sleek finish.
Dimensions:- Compact and convenient sizing, measuring approximately 10 inches (25 cm) in length, 7 inches (20 cm) in height, and 2.5 inches (7.5 cm) in width.
Adjustable Straps:- Comfortably wear the sling bag crossbody or over the shoulder, with an adjustable strap length ranging from 30 to 55 inches (76 to 140 cm).
Compartments:- Thoughtfully designed with multiple compartments, including a spacious main compartment, front zip pocket, and interior pockets for organization.
Closure:- Secure zipper closures for easy access to your belongings while keeping them safe.
Design:- A sleek and modern design, perfect for casual and semi-formal occasions.
Hardware:- Durable and stylish metal hardware, including zippers and buckles.
Weight:- Lightweight design for comfortable all-day wear, weighing approximately 0.8 lbs (0.36 kg).
Color Options:- Available in a range of versatile colors to match your personal style.
Cleaning:- Easy to clean and maintain with a damp cloth.
""The Art of Sling,
""Welcome to the world of sling bags, where fashion meets functionality in a harmonious blend we like to call 'The Art of Sling. This is a stylish and hassle-free experience.
See Product
The 'Art of Sling' isn't just about practicality, though. It's about making a bold fashion statement while simplifying your life. Our trendsetting designs are crafted with an eye for detail, offering a dash of sophistication that complements your unique look.
BRAND BOOK
At Exotic, we take immense pride in curating an unparalleled range of distinctive and stylish collections that transcend the confines of traditional fashion norms. Our journey commenced with a fervent passion for sculpting a fashion future that radiates unparalleled uniqueness and sophistication. Exotic has emerged as a guiding light of ingenuity in the realm of fashion.
Exotic isn't just a brand; it's an odyssey through the realm of fashion, a place where individuality, elegance, and innovation seamlessly intertwine. With each creation, our mission is to redefine how the world perceives fashion and how fashion, in turn, empowers individuals to boldly articulate their one-of-a-kind identity.
Step into the universe of Exotic, where the ordinary metamorphoses into the extraordinary, and where your personal style evolves into an exotic masterpiece. Our commitment to redefining fashion's boundaries resonates in every stitch, every texture, and every detail, promising you an experience that's nothing short of extraordinary. Welcome to a world where style knows no limits and where your unique journey is celebrated through the artistry of fashion."," EXOTIC COLLECTIONS, exoticcollections.delhi@gmail.com"
Half Moon Large 37L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 17.3 inches Laptop Compartment & Rain Cover,689,3.9 out of 5 stars,https://www.amazon.in/Half-Moon-Resistant-Backpack-Compartment/dp/B0BHX7GY16/ref=sr_1_25?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-25,"3,853", B0BHX7GY16,"This backpack is lightweight water-resistant, capacity of approx 37 Ltr, has a soft and ventilated back panel, and is perfect for carrying all your necessities. Adjustable and breathable padded shoulder strap to meet different requirements for both men and women; made from highly rip and water-resistant polyester fabric, provide strengthen and long-lasting performance; roomy enough for your traveling requirements also having a Rain cover.", Amazing Bags
ADISA 15.6 inch laptop backpack office bag college travel back pack 32 Ltrs,399,3.9 out of 5 stars,https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B09TPX22NF/ref=sr_1_26?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-26,"1,399", B09TPX22NF,"Product Description
DESCRIPTION
Light weight and spacious laptop backpack with 2 compartments and 1 front easy-access pocket. One compartment is for carrying laptop inside with padding for safety and space for laptop accessories like charger, etc. Other compartment has organiser for pens, visiting cards, etc along with space for carrying papers, files, etc. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort.
Highlights
Backpack Features
Highlights
Available in 3 colors"," ADISA, ADISA INTERNATIONAL, 42/34, Upper Ground Floor, DLF Industrial Area, Kirti Nagar, New Delhi 110015, careadisa@gmail.com"
"URBAN TRIBE Accelerator 30L Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Office Bag | Work, Business, Casual, College | Black","1,498",4.0 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjU1MDc1MjkzNzc2NTU6MTY5NzY0NDY4MDpzcF9tdGY6MzAwMDcxOTE1MzU5MzMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Accelerator%2Fdp%2FB01M6WLGH0%2Fref%3Dsr_1_27_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-27-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,564, B01M6WLGH0,"Product Description
Accelerator Black Laptop Backpack
ANTI-THEFT ZIPPERS

These are the little things that make such a huge difference. The little lock, well hidden inside the water bottle pocket helps frustrate the efforts of seasoned thieves, while making it very easy for you to operate. This little device has saved many Trinity owners great heartburn.
WATER RESISTANT LIGHTWEIGHT FABRIC

When it comes to the quality of our fabric, there is no cutting corners, no compromise. Delivering the best quality and durability is part of our DNA. The Polyeuterene coated fabric helps the bag remain stubbornly water resistant while remaining exceedingly lightweight.
RIDE READY BACKPACKS

Trendish design to rock the road and set eyeballs blazing. All our backpacks are cut to look great on your two wheeler and built tough to last the rough ride!"," BACKPACK INTERNATIONAL PVT LTD., Backpack International Pvt Ltd, Contact no +919769487901"
URBAN TRIBE Airborne 30L Convertible Laptop Backpack for Men and Women | Laptop Bag 15.6 inch | Suitcase/Briefcase Style Backpack,"1,287",4.1 out of 5 stars,https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNjU1MDc1MjkzNzc2NTU6MTY5NzY0NDY4MDpzcF9tdGY6MzAwMDcxOTEyNzA0MTMyOjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Airborne%2Fdp%2FB01LZ6G3KZ%2Fref%3Dsr_1_28_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1697644680%26sprefix%3Dba%252Caps%252C283%26sr%3D8-28-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,198, B01LZ6G3KZ,"It's super-sized to take care of all your travel clothing, shoes, accessories and each separated by our smart interiors. What’s more, UT Airborne has a separate 360 degree protected laptop compartment. This makes sorting and retrieving stuff from your backpack a breeze, especially when you are racing against time at an airport! We've also thrown in a few extra pockets and surprises along the way.", Backpack International Pvt Ltd
"TRUE HUMAN EMPEROR®Multi-purpose backpack With USB charging Port Laptop,office,college,travel bag for men and women (WIZ)",499,4.0 out of 5 stars,https://www.amazon.in/TRUE-HUMAN-EMPEROR%C2%AEMulti-purpose-backpack-charging/dp/B0CCLKZ21R/ref=sr_1_29?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-29,9, B0CCLKZ21R,"Product Description
Key Features
USB Charging Port
A USB charging connector is available on the laptop backpack, which is perfect for charging your phone or other electronic devices when in need.
Trolley Strap
The insertible pull rod box design allows the bag to slide over the luggage handle for easy mobility during traveling. Comfortable airflow back ergonomics design with soft padding, gives you maximum back support.
Multi-Level Organizer
The backpack has a front zipper pocket for the ID card, Sanitizer,masks, House keys, Pen. First compartment with pockets for the earphones, pens, notebook, Fitness Band
Easy to carry
Puffed handles & back to assist you with comfort.
Premium Material
This multifunctional bag is made of high quality Water Repellent polyester material. For the inner lining, soft feel premium quality polyester is used. The hardware such as strengthened hooks, zippers and buckles used are wear resistant, smooth, of premium quality and durable.
Laptop sleeve special
In this backpack special padded laptop sleeve this is product your laptop and tab etc.
Only usb port not power bank aviliable
A USB charging connector is available on the laptop backpack, but we have not pervoide power bank in this backpack. please take care this instruction.", Backpack International Pvt Ltd
Impulse Diggy 35L Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack Water Resistant Fits Up to 16 Inch Laptop with 1 Year Warranty,399,4.0 out of 5 stars,https://www.amazon.in/Impulse-Diggy-Backpack-Resistant-Green/dp/B0CJHVCZZV/ref=sr_1_30?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-30,22, B0CJHVCZZV,"Impulse Backpack are made to give you comfort and durability, It is light in weight one backpack for all your needs", Backpack International Pvt Ltd
"FATMUG Polyester Foldable Duffle Travel Bag Luggage For Travel, Packing And Storage - Men And Women - (60 L, Black)","1,099",4.2 out of 5 stars,https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=sr_1_31?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-31,"1,532", B07YFNXC3H,"Product Description
FATMUG FOLDABLE DUFFEL 60L
FATMUG Foldable Duffel Bag 60L
At Fatmug Designs, our prime focus is quality and convenience. Crafted with the water repellent diamond polyester fabric and sturdy hardware, FATMUG Foldable Duffel Bag 60L is a practical and multi-functional bag. This would be your go to companion for travelling as a weekender bag, spacious travel bag, emergency storage bag, overnight bag, camping Duffle, Airplane cabin luggage, carry-on luggage and much more. The foldable quality makes it extremely easy to carry to be your ideal secondary storage as and when needed.
Steps to Fold
Step 1
Lay your Fatmug Duffel Bag on a flat surface, with the front side facing down. Leave a slight opening on the main zipper and push out any excess air that may be inside the duffel bag.
Step 2
Fold excess fabric towards the middle of the bag. Make sure that both the shoulder and handle straps are put inside in the middle of the bag, and are not flapping outside.
Step 3
Fold the duffel bag from left to right, while ensuring all excess fabric and the handle stay inside the middle of the duffel bag.
Step 4
Begin to zip up the duffel into its own self-containing pouch. Please zip it up slowly, so you will not accidently snag any loose fabric. It is recommended to use one hand to zip the pouch and the other hand to push any loose fabric into the bag that may possibly snag on the zipper.
Multiple features to ensure great comfort
--------------------------------------------------------------------
Fold it when you don't need it to save space
Easily folds to attain a 11 inch X 11 inch dimension to help you carry as a possible secondary storage as and when required
Folded View
Neatly designed Shoe Pocket
Luggage sleeve
External Pockets
Features of FATMUG Foldable Duffel Bag 60L
Smooth and Quality Zippers
Smooth durable zippers allow easy access to inside things without getting stuck and are built to last a lifetime
Adjustable Sling
With sling, one length suits all is never the case. Adjust your sling as per your need and comfort
Side Carry Handles
Multiple carrying options as per need and depending on the weight of the bag to ensure carrying comfort
Light Weight Nylon Fabric
Ultra durable lightweight diamond nylon of supreme quality to ensure robustness and long life of the product
Multipurpose
Outdoor Camps
The Fabric of the bag has water and wind-resisting properties as well as prevents accumulation of dirt between fibers making it ideal for outdoor camps
Overnight Stay
Why take a chance by packing light. This spacious Travel Duffel allows you to keep everything you might need for your overnight trips
Emergency/Last Minute Storage Bag
Size when folded: 11"" x 11"" (28 x 28 cm).
It easily fits inside small bags or the car’s glove compartment. Simply unfold to instantly have an extra bag when you need it
FATMUG Foldable Duffel 60 Litres FATMUG Foldable Duffel 45 Litres FATMUG DT Transporter FATMUG Packing Cubes Set of 8 FATMUG Foldable Bagpack
Capacity 60 Litres 45 Litres 40-47 Litres Large:14.5L | Medium:8.7L | Small:4.4L | Slim:3.4L 25 Litres
Dimensions Unfolded: 57x35.5x28 cm | Folded: 28x28x2.5 cm Unfolded: 53.3x30.4x24 cm | Folded: 24x24x2.5 cm Normal:54.5x24x29 cm | Expanded:62x24x29 cm Large : 49x37x8 cm | Medium : 39x28x8 cm | Small : 29x19x8 cm | Slim : 38x13x7 cm Unfolded: 43x29x15 cm | Folded: 23x18x2.5 cm
Weight 630 Grams 580 Grams 950 Grams 990 Grams 270 Grams
No. of Compartments/Pockets 1 Main Compartment, Shoe Pocket, Trolley Sleeve, 3 External Pockets, 1 Internal Pocket 1 Main Compartment, Shoe Pocket, Trolley Sleeve, 3 External Pockets,1 Internal Pocket 1 Main Compartment, 2 Side Compartments, 4 Internal Pockets, 3 External Pockets 8 Individual Main Compartments for each cube 1 Main Compartment, 3 External Pockets, 1 Internal Pocket
Available Colors Black, Grey, Red, Navy Blue, Sky Blue Black, Grey, Red, Navy Blue, Sky Blue Light Grey, Dark Grey, Navy Blue Black, Grey, Red, Navy Blue, Sky Blue, Orange Black, Grey, Red, Navy Blue, Sky Blue"," Stoned Walls, Delhi"
NORTH ZONE Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office,496,4.0 out of 5 stars,https://www.amazon.in/NORTH-ZONE-Lightweight-Backpacks-Stylish/dp/B0BL3SPN16/ref=sr_1_34?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-34,"1,117", B0BL3SPN16,"If you carry your laptop to and from work, then this laptop bag from Northzone will definitely make travelling easier. Compatibility This backpack can fit a 38.1 cm laptop comfortably. Compartments This bag has three spacious compartments to store the laptop, charger, external devices, and other accessories with ease. Pockets The two mesh pockets on either sides of this black and blue backpack allow you to store a water bottle, ID card and other knick-knacks, so you can access them easily."," Northzone, Plot no 35 to 40 KH.No. 28/2 Ground Floor Agar Nagar Prem Nagar Phase 3 Delhi 110086"
American Tourister Valex 28 Ltrs Large Laptop Backpack with Bottle Pocket and Front Organizer- Black,"1,399",4.3 out of 5 stars,https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF/ref=sr_1_35?crid=2M096C61O4MLT&keywords=bags&qid=1697644680&sprefix=ba%2Caps%2C283&sr=8-35,"1,345", B0BTD4S4XF,"A backpack isn’t just a bag. It’s a cache, a case, a mobile base of sorts. And it is a reflection of the care you’ve put into selecting the ideal loadout of items to keep on you. Introducing Valex, a modern everyday backpacks collections are available in a variety of nice looking colours to express your true self"," EXPERTS, China"
